chrom	length	bases	mean	min	max
GG704911	8482323	103653545	12.22	0	2163
GG704911_region	8482323	103653545	12.22	0	2163
GG704912	5260912	65546438	12.46	0	1394
GG704912_region	5260912	65546438	12.46	0	1394
GG704913	4323945	49105269	11.36	0	1295
GG704913_region	4323945	49105269	11.36	0	1295
GG704914	3952524	47503865	12.02	0	6502
GG704914_region	3952524	47503865	12.02	0	6502
GG704915	3469364	48800847	14.07	0	2590
GG704915_region	3469364	48800847	14.07	0	2590
GG704916	3458857	42899909	12.40	0	1644
GG704916_region	3458857	42899909	12.40	0	1644
GG704917	68094	23363652	343.11	1	569
GG704917_region	68094	23363652	343.11	1	569
total	29016019	380873525	13.13	0	6502
total_region	29016019	380873525	13.13	0	6502
