chrom	length	bases	mean	min	max
GG704911	8482323	434203766	51.19	0	10957
GG704911_region	8482323	434203766	51.19	0	10957
GG704912	5260912	280916036	53.40	0	1016
GG704912_region	5260912	280916036	53.40	0	1016
GG704913	4323945	214911839	49.70	0	12474
GG704913_region	4323945	214911839	49.70	0	12474
GG704914	3952524	200060075	50.62	0	1065
GG704914_region	3952524	200060075	50.62	0	1065
GG704915	3469364	215516020	62.12	0	1168
GG704915_region	3469364	215516020	62.12	0	1168
GG704916	3458857	185405421	53.60	0	1842
GG704916_region	3458857	185405421	53.60	0	1842
GG704917	68094	187368265	2751.61	119	3466
GG704917_region	68094	187368265	2751.61	119	3466
total	29016019	1718381422	59.22	0	12474
total_region	29016019	1718381422	59.22	0	12474
