chrom	length	bases	mean	min	max
GG704911	8482323	224495610	26.47	0	248
GG704911_region	8482323	224495610	26.47	0	248
GG704912	5260912	143697867	27.31	0	256
GG704912_region	5260912	143697867	27.31	0	256
GG704913	4323945	106961830	24.74	0	439
GG704913_region	4323945	106961830	24.74	0	439
GG704914	3952524	105373364	26.66	0	671
GG704914_region	3952524	105373364	26.66	0	671
GG704915	3469364	111187700	32.05	0	720
GG704915_region	3469364	111187700	32.05	0	720
GG704916	3458857	99841610	28.87	0	358
GG704916_region	3458857	99841610	28.87	0	358
GG704917	68094	27792684	408.15	0	1252
GG704917_region	68094	27792684	408.15	0	1252
total	29016019	819350665	28.24	0	1252
total_region	29016019	819350665	28.24	0	1252
