chrom	length	bases	mean	min	max
GG704911	8482323	711395438	83.87	0	1034
GG704911_region	8482323	711395438	83.87	0	1034
GG704912	5260912	463969837	88.19	0	1229
GG704912_region	5260912	463969837	88.19	0	1229
GG704913	4323945	335108288	77.50	0	1423
GG704913_region	4323945	335108288	77.50	0	1423
GG704914	3952524	329914859	83.47	0	3185
GG704914_region	3952524	329914859	83.47	0	3185
GG704915	3469364	347511742	100.17	0	1538
GG704915_region	3469364	347511742	100.17	0	1538
GG704916	3458857	306908943	88.73	0	1341
GG704916_region	3458857	306908943	88.73	0	1341
GG704917	68094	167701733	2462.80	74	3225
GG704917_region	68094	167701733	2462.80	74	3225
total	29016019	2662510840	91.76	0	3225
total_region	29016019	2662510840	91.76	0	3225
