chrom	length	bases	mean	min	max
GG704911	8482323	337527799	39.79	0	298
GG704911_region	8482323	337527799	39.79	0	298
GG704912	5260912	208386834	39.61	0	832
GG704912_region	5260912	208386834	39.61	0	832
GG704913	4323945	159234518	36.83	0	281
GG704913_region	4323945	159234518	36.83	0	281
GG704914	3952524	147540289	37.33	0	678
GG704914_region	3952524	147540289	37.33	0	678
GG704915	3469364	152396028	43.93	0	909
GG704915_region	3469364	152396028	43.93	0	909
GG704916	3458857	137293495	39.69	0	442
GG704916_region	3458857	137293495	39.69	0	442
GG704917	68094	20642825	303.15	0	1016
GG704917_region	68094	20642825	303.15	0	1016
total	29016019	1163021788	40.08	0	1016
total_region	29016019	1163021788	40.08	0	1016
