chrom	length	bases	mean	min	max
GG704911	8482323	680095654	80.18	0	755
GG704911_region	8482323	680095654	80.18	0	755
GG704912	5260912	415173699	78.92	0	846
GG704912_region	5260912	415173699	78.92	0	846
GG704913	4323945	311151479	71.96	0	592
GG704913_region	4323945	311151479	71.96	0	592
GG704914	3952524	297789193	75.34	0	2220
GG704914_region	3952524	297789193	75.34	0	2220
GG704915	3469364	329065080	94.85	0	2280
GG704915_region	3469364	329065080	94.85	0	2280
GG704916	3458857	276811853	80.03	0	1083
GG704916_region	3458857	276811853	80.03	0	1083
GG704917	68094	187219916	2749.43	109	3371
GG704917_region	68094	187219916	2749.43	109	3371
total	29016019	2497306874	86.07	0	3371
total_region	29016019	2497306874	86.07	0	3371
