chrom	length	bases	mean	min	max
CP075068	8340845	169937965	20.37	0	600
CP075068_region	8340845	169937965	20.37	0	600
CP075069	8079863	168267027	20.83	0	1369
CP075069_region	8079863	168267027	20.83	0	1369
CP075070	6494557	135816731	20.91	0	309
CP075070_region	6494557	135816731	20.91	0	309
CP075071	3437093	74684964	21.73	0	919
CP075071_region	3437093	74684964	21.73	0	919
CP075072	1489275	33103054	22.23	0	316
CP075072_region	1489275	33103054	22.23	0	316
CP075073	119732	5209949	43.51	0	234
CP075073_region	119732	5209949	43.51	0	234
CP075074	80756	424238	5.25	0	22
CP075074_region	80756	424238	5.25	0	22
CP075075	76740	3265593	42.55	0	144
CP075075_region	76740	3265593	42.55	0	144
CP075680	74407	38270099	514.33	1	677
CP075680_region	74407	38270099	514.33	1	677
total	28193268	628979620	22.31	0	1369
total_region	28193268	628979620	22.31	0	1369
