chrom	length	bases	mean	min	max
CP075068	8340845	934952652	112.09	0	10933
CP075068_region	8340845	934952652	112.09	0	10933
CP075069	8079863	890522660	110.22	0	1382
CP075069_region	8079863	890522660	110.22	0	1382
CP075070	6494557	737373407	113.54	0	1102
CP075070_region	6494557	737373407	113.54	0	1102
CP075071	3437093	387185562	112.65	0	2085
CP075071_region	3437093	387185562	112.65	0	2085
CP075072	1489275	165517567	111.14	0	1673
CP075072_region	1489275	165517567	111.14	0	1673
CP075073	119732	24091837	201.21	0	960
CP075073_region	119732	24091837	201.21	0	960
CP075074	80756	3214263	39.80	0	121
CP075074_region	80756	3214263	39.80	0	121
CP075075	76740	18996385	247.54	0	678
CP075075_region	76740	18996385	247.54	0	678
CP075680	74407	212437023	2855.07	0	4775
CP075680_region	74407	212437023	2855.07	0	4775
total	28193268	3374291356	119.68	0	10933
total_region	28193268	3374291356	119.68	0	10933
