chrom	length	bases	mean	min	max
CP075068	8340845	228736181	27.42	0	873
CP075068_region	8340845	228736181	27.42	0	873
CP075069	8079863	217701467	26.94	0	454
CP075069_region	8079863	217701467	26.94	0	454
CP075070	6494557	178334682	27.46	0	448
CP075070_region	6494557	178334682	27.46	0	448
CP075071	3437093	99691563	29.00	0	315
CP075071_region	3437093	99691563	29.00	0	315
CP075072	1489275	45036036	30.24	0	268
CP075072_region	1489275	45036036	30.24	0	268
CP075073	119732	7219743	60.30	0	374
CP075073_region	119732	7219743	60.30	0	374
CP075074	80756	721177	8.93	0	34
CP075074_region	80756	721177	8.93	0	34
CP075075	76740	5859403	76.35	0	380
CP075075_region	76740	5859403	76.35	0	380
CP075680	74407	93398873	1255.24	0	1812
CP075680_region	74407	93398873	1255.24	0	1812
total	28193268	876699125	31.10	0	1812
total_region	28193268	876699125	31.10	0	1812
