chrom	length	bases	mean	min	max
CP075068	8340845	550770497	66.03	0	1774
CP075068_region	8340845	550770497	66.03	0	1774
CP075069	8079863	516115086	63.88	0	813
CP075069_region	8079863	516115086	63.88	0	813
CP075070	6494557	424653028	65.39	0	794
CP075070_region	6494557	424653028	65.39	0	794
CP075071	3437093	236647800	68.85	0	944
CP075071_region	3437093	236647800	68.85	0	944
CP075072	1489275	103664984	69.61	0	598
CP075072_region	1489275	103664984	69.61	0	598
CP075073	119732	18216440	152.14	0	687
CP075073_region	119732	18216440	152.14	0	687
CP075074	80756	1599588	19.81	0	66
CP075074_region	80756	1599588	19.81	0	66
CP075075	76740	14543830	189.52	0	562
CP075075_region	76740	14543830	189.52	0	562
CP075680	74407	146701977	1971.62	0	2552
CP075680_region	74407	146701977	1971.62	0	2552
total	28193268	2012913230	71.40	0	2552
total_region	28193268	2012913230	71.40	0	2552
