chrom	length	bases	mean	min	max
CP075068	8340845	264599603	31.72	0	696
CP075068_region	8340845	264599603	31.72	0	696
CP075069	8079863	242861592	30.06	0	239
CP075069_region	8079863	242861592	30.06	0	239
CP075070	6494557	196464904	30.25	0	247
CP075070_region	6494557	196464904	30.25	0	247
CP075071	3437093	107070763	31.15	0	247
CP075071_region	3437093	107070763	31.15	0	247
CP075072	1489275	45242870	30.38	0	206
CP075072_region	1489275	45242870	30.38	0	206
CP075073	119732	10150179	84.77	0	490
CP075073_region	119732	10150179	84.77	0	490
CP075074	80756	851809	10.55	0	41
CP075074_region	80756	851809	10.55	0	41
CP075075	76740	8756509	114.11	0	325
CP075075_region	76740	8756509	114.11	0	325
CP075680	74407	27095616	364.15	0	997
CP075680_region	74407	27095616	364.15	0	997
total	28193268	903093845	32.03	0	997
total_region	28193268	903093845	32.03	0	997
