chrom	length	bases	mean	min	max
CP075068	8340845	317693748	38.09	0	736
CP075068_region	8340845	317693748	38.09	0	736
CP075069	8079863	313677113	38.82	0	3405
CP075069_region	8079863	313677113	38.82	0	3405
CP075070	6494557	249986103	38.49	0	1005
CP075070_region	6494557	249986103	38.49	0	1005
CP075071	3437093	139431369	40.57	0	1715
CP075071_region	3437093	139431369	40.57	0	1715
CP075072	1489275	64555568	43.35	0	776
CP075072_region	1489275	64555568	43.35	0	776
CP075073	119732	7310416	61.06	0	383
CP075073_region	119732	7310416	61.06	0	383
CP075074	80756	742969	9.20	0	38
CP075074_region	80756	742969	9.20	0	38
CP075075	76740	3714993	48.41	0	152
CP075075_region	76740	3714993	48.41	0	152
CP075680	74407	160966365	2163.32	0	2952
CP075680_region	74407	160966365	2163.32	0	2952
total	28193268	1258078644	44.62	0	3405
total_region	28193268	1258078644	44.62	0	3405
