chrom	length	bases	mean	min	max
CP075068	8340845	1076211819	129.03	0	4719
CP075068_region	8340845	1076211819	129.03	0	4719
CP075069	8079863	1007737122	124.72	0	2571
CP075069_region	8079863	1007737122	124.72	0	2571
CP075070	6494557	824465962	126.95	0	2348
CP075070_region	6494557	824465962	126.95	0	2348
CP075071	3437093	439279523	127.81	0	2348
CP075071_region	3437093	439279523	127.81	0	2348
CP075072	1489275	197107261	132.35	0	1862
CP075072_region	1489275	197107261	132.35	0	1862
CP075073	119732	37389690	312.28	0	1510
CP075073_region	119732	37389690	312.28	0	1510
CP075074	80756	3357922	41.58	0	190
CP075074_region	80756	3357922	41.58	0	190
CP075075	76740	30564948	398.29	0	1233
CP075075_region	76740	30564948	398.29	0	1233
CP075680	74407	130213994	1750.02	10	2316
CP075680_region	74407	130213994	1750.02	10	2316
total	28193268	3746328241	132.88	0	4719
total_region	28193268	3746328241	132.88	0	4719
