chrom	length	bases	mean	min	max
CP075068	8340845	345519343	41.42	0	1892
CP075068_region	8340845	345519343	41.42	0	1892
CP075069	8079863	322405929	39.90	0	3484
CP075069_region	8079863	322405929	39.90	0	3484
CP075070	6494557	260308209	40.08	0	1160
CP075070_region	6494557	260308209	40.08	0	1160
CP075071	3437093	131895605	38.37	0	832
CP075071_region	3437093	131895605	38.37	0	832
CP075072	1489275	62096501	41.70	0	738
CP075072_region	1489275	62096501	41.70	0	738
CP075073	119732	11829991	98.80	0	1946
CP075073_region	119732	11829991	98.80	0	1946
CP075074	80756	1096083	13.57	0	67
CP075074_region	80756	1096083	13.57	0	67
CP075075	76740	8581031	111.82	0	1438
CP075075_region	76740	8581031	111.82	0	1438
CP075680	74407	75032438	1008.41	0	3095
CP075680_region	74407	75032438	1008.41	0	3095
total	28193268	1218765130	43.23	0	3484
total_region	28193268	1218765130	43.23	0	3484
