chrom	length	bases	mean	min	max
CP075068	8340845	307529988	36.87	0	1631
CP075068_region	8340845	307529988	36.87	0	1631
CP075069	8079863	287650992	35.60	0	1103
CP075069_region	8079863	287650992	35.60	0	1103
CP075070	6494557	232567750	35.81	0	532
CP075070_region	6494557	232567750	35.81	0	532
CP075071	3437093	116242110	33.82	0	803
CP075071_region	3437093	116242110	33.82	0	803
CP075072	1489275	51966371	34.89	0	803
CP075072_region	1489275	51966371	34.89	0	803
CP075073	119732	8843959	73.86	0	1705
CP075073_region	119732	8843959	73.86	0	1705
CP075074	80756	977573	12.11	0	59
CP075074_region	80756	977573	12.11	0	59
CP075075	76740	6880847	89.66	0	850
CP075075_region	76740	6880847	89.66	0	850
CP075680	74407	44576316	599.09	0	1637
CP075680_region	74407	44576316	599.09	0	1637
total	28193268	1057235906	37.50	0	1705
total_region	28193268	1057235906	37.50	0	1705
