chrom	length	bases	mean	min	max
CP075068	8340845	234287433	28.09	0	1492
CP075068_region	8340845	234287433	28.09	0	1492
CP075069	8079863	223414456	27.65	0	727
CP075069_region	8079863	223414456	27.65	0	727
CP075070	6494557	177189045	27.28	0	648
CP075070_region	6494557	177189045	27.28	0	648
CP075071	3437093	87761693	25.53	0	498
CP075071_region	3437093	87761693	25.53	0	498
CP075072	1489275	43177765	28.99	0	604
CP075072_region	1489275	43177765	28.99	0	604
CP075073	119732	5094550	42.55	0	965
CP075073_region	119732	5094550	42.55	0	965
CP075074	80756	781253	9.67	0	34
CP075074_region	80756	781253	9.67	0	34
CP075075	76740	4091042	53.31	0	385
CP075075_region	76740	4091042	53.31	0	385
CP075680	74407	75463216	1014.20	0	2126
CP075680_region	74407	75463216	1014.20	0	2126
total	28193268	851260453	30.19	0	2126
total_region	28193268	851260453	30.19	0	2126
