chrom	length	bases	mean	min	max
CP075068	8340845	311504821	37.35	0	1926
CP075068_region	8340845	311504821	37.35	0	1926
CP075069	8079863	287964679	35.64	0	1275
CP075069_region	8079863	287964679	35.64	0	1275
CP075070	6494557	230974807	35.56	0	1010
CP075070_region	6494557	230974807	35.56	0	1010
CP075071	3437093	116780166	33.98	0	971
CP075071_region	3437093	116780166	33.98	0	971
CP075072	1489275	56491273	37.93	0	687
CP075072_region	1489275	56491273	37.93	0	687
CP075073	119732	7148568	59.70	0	1351
CP075073_region	119732	7148568	59.70	0	1351
CP075074	80756	874609	10.83	0	58
CP075074_region	80756	874609	10.83	0	58
CP075075	76740	4365772	56.89	0	765
CP075075_region	76740	4365772	56.89	0	765
CP075680	74407	98169078	1319.35	0	3232
CP075680_region	74407	98169078	1319.35	0	3232
total	28193268	1114273773	39.52	0	3232
total_region	28193268	1114273773	39.52	0	3232
