chrom	length	bases	mean	min	max
CP075068	8340845	64299338	7.71	0	287
CP075068_region	8340845	64299338	7.71	0	287
CP075069	8079863	59013537	7.30	0	317
CP075069_region	8079863	59013537	7.30	0	317
CP075070	6494557	48931989	7.53	0	144
CP075070_region	6494557	48931989	7.53	0	144
CP075071	3437093	23979663	6.98	0	182
CP075071_region	3437093	23979663	6.98	0	182
CP075072	1489275	11139338	7.48	0	137
CP075072_region	1489275	11139338	7.48	0	137
CP075073	119732	1710110	14.28	0	294
CP075073_region	119732	1710110	14.28	0	294
CP075074	80756	198109	2.45	0	14
CP075074_region	80756	198109	2.45	0	14
CP075075	76740	1330937	17.34	0	175
CP075075_region	76740	1330937	17.34	0	175
CP075680	74407	7968356	107.09	0	289
CP075680_region	74407	7968356	107.09	0	289
total	28193268	218571377	7.75	0	317
total_region	28193268	218571377	7.75	0	317
