chrom	length	bases	mean	min	max
CP075068	8340845	561446790	67.31	0	4774
CP075068_region	8340845	561446790	67.31	0	4774
CP075069	8079863	510202295	63.14	0	2230
CP075069_region	8079863	510202295	63.14	0	2230
CP075070	6494557	418999935	64.52	0	1705
CP075070_region	6494557	418999935	64.52	0	1705
CP075071	3437093	207849673	60.47	0	1537
CP075071_region	3437093	207849673	60.47	0	1537
CP075072	1489275	103531171	69.52	0	1538
CP075072_region	1489275	103531171	69.52	0	1538
CP075073	119732	9398010	78.49	0	1725
CP075073_region	119732	9398010	78.49	0	1725
CP075074	80756	1713774	21.22	0	73
CP075074_region	80756	1713774	21.22	0	73
CP075075	76740	6585743	85.82	0	862
CP075075_region	76740	6585743	85.82	0	862
CP075680	74407	113457885	1524.83	0	3345
CP075680_region	74407	113457885	1524.83	0	3345
total	28193268	1933185276	68.57	0	4774
total_region	28193268	1933185276	68.57	0	4774
