chrom	length	bases	mean	min	max
CP075068	8340845	595382920	71.38	0	2309
CP075068_region	8340845	595382920	71.38	0	2309
CP075069	8079863	558452395	69.12	0	2245
CP075069_region	8079863	558452395	69.12	0	2245
CP075070	6494557	465878200	71.73	0	2201
CP075070_region	6494557	465878200	71.73	0	2201
CP075071	3437093	254579651	74.07	0	2845
CP075071_region	3437093	254579651	74.07	0	2845
CP075072	1489275	103869050	69.74	0	2269
CP075072_region	1489275	103869050	69.74	0	2269
CP075073	119732	11755310	98.18	0	407
CP075073_region	119732	11755310	98.18	0	407
CP075074	80756	1716759	21.26	0	59
CP075074_region	80756	1716759	21.26	0	59
CP075075	76740	8546730	111.37	0	383
CP075075_region	76740	8546730	111.37	0	383
CP075680	74407	155881111	2094.98	0	2684
CP075680_region	74407	155881111	2094.98	0	2684
total	28193268	2156062126	76.47	0	2845
total_region	28193268	2156062126	76.47	0	2845
