chrom	length	bases	mean	min	max
CP075068	8340845	509175277	61.05	0	7477
CP075068_region	8340845	509175277	61.05	0	7477
CP075069	8079863	490121039	60.66	0	1866
CP075069_region	8079863	490121039	60.66	0	1866
CP075070	6494557	392121336	60.38	0	484
CP075070_region	6494557	392121336	60.38	0	484
CP075071	3437093	203718769	59.27	0	2747
CP075071_region	3437093	203718769	59.27	0	2747
CP075072	1489275	86151323	57.85	0	1446
CP075072_region	1489275	86151323	57.85	0	1446
CP075073	119732	20449246	170.79	0	1220
CP075073_region	119732	20449246	170.79	0	1220
CP075074	80756	1560993	19.33	0	72
CP075074_region	80756	1560993	19.33	0	72
CP075075	76740	15385482	200.49	0	527
CP075075_region	76740	15385482	200.49	0	527
CP075680	74407	120356868	1617.55	0	3321
CP075680_region	74407	120356868	1617.55	0	3321
total	28193268	1839040333	65.23	0	7477
total_region	28193268	1839040333	65.23	0	7477
