chrom	length	bases	mean	min	max
CP075068	8340845	379578979	45.51	0	2593
CP075068_region	8340845	379578979	45.51	0	2593
CP075069	8079863	348086864	43.08	0	1814
CP075069_region	8079863	348086864	43.08	0	1814
CP075070	6494557	280321749	43.16	0	1209
CP075070_region	6494557	280321749	43.16	0	1209
CP075071	3437093	142150525	41.36	0	882
CP075071_region	3437093	142150525	41.36	0	882
CP075072	1489275	70489004	47.33	0	825
CP075072_region	1489275	70489004	47.33	0	825
CP075073	119732	11232502	93.81	0	2190
CP075073_region	119732	11232502	93.81	0	2190
CP075074	80756	1002551	12.41	0	92
CP075074_region	80756	1002551	12.41	0	92
CP075075	76740	7097816	92.49	0	1252
CP075075_region	76740	7097816	92.49	0	1252
CP075680	74407	117347100	1577.10	0	3866
CP075680_region	74407	117347100	1577.10	0	3866
total	28193268	1357307090	48.14	0	3866
total_region	28193268	1357307090	48.14	0	3866
