chrom	length	bases	mean	min	max
CP075068	8340845	535693237	64.23	0	901
CP075068_region	8340845	535693237	64.23	0	901
CP075069	8079863	517009516	63.99	0	4308
CP075069_region	8079863	517009516	63.99	0	4308
CP075070	6494557	410446611	63.20	0	551
CP075070_region	6494557	410446611	63.20	0	551
CP075071	3437093	217578495	63.30	0	778
CP075071_region	3437093	217578495	63.30	0	778
CP075072	1489275	97162431	65.24	0	524
CP075072_region	1489275	97162431	65.24	0	524
CP075073	119732	17341180	144.83	0	816
CP075073_region	119732	17341180	144.83	0	816
CP075074	80756	1335437	16.54	0	60
CP075074_region	80756	1335437	16.54	0	60
CP075075	76740	10924112	142.35	0	532
CP075075_region	76740	10924112	142.35	0	532
CP075680	74407	86842226	1167.12	0	1516
CP075680_region	74407	86842226	1167.12	0	1516
total	28193268	1894333245	67.19	0	4308
total_region	28193268	1894333245	67.19	0	4308
