chrom	length	bases	mean	min	max
CP075068	8340845	367672541	44.08	0	1666
CP075068_region	8340845	367672541	44.08	0	1666
CP075069	8079863	346691261	42.91	0	1534
CP075069_region	8079863	346691261	42.91	0	1534
CP075070	6494557	280158434	43.14	0	479
CP075070_region	6494557	280158434	43.14	0	479
CP075071	3437093	153254688	44.59	0	409
CP075071_region	3437093	153254688	44.59	0	409
CP075072	1489275	65566102	44.03	0	494
CP075072_region	1489275	65566102	44.03	0	494
CP075073	119732	17688635	147.74	0	1087
CP075073_region	119732	17688635	147.74	0	1087
CP075074	80756	1202695	14.89	0	47
CP075074_region	80756	1202695	14.89	0	47
CP075075	76740	15265140	198.92	0	694
CP075075_region	76740	15265140	198.92	0	694
CP075680	74407	88681493	1191.84	0	1728
CP075680_region	74407	88681493	1191.84	0	1728
total	28193268	1336180989	47.39	0	1728
total_region	28193268	1336180989	47.39	0	1728
