chrom	length	bases	mean	min	max
CP075068	8340845	494054676	59.23	0	2702
CP075068_region	8340845	494054676	59.23	0	2702
CP075069	8079863	482786097	59.75	0	796
CP075069_region	8079863	482786097	59.75	0	796
CP075070	6494557	383485224	59.05	0	796
CP075070_region	6494557	383485224	59.05	0	796
CP075071	3437093	197759614	57.54	0	1359
CP075071_region	3437093	197759614	57.54	0	1359
CP075072	1489275	85297181	57.27	0	852
CP075072_region	1489275	85297181	57.27	0	852
CP075073	119732	27700802	231.36	0	1195
CP075073_region	119732	27700802	231.36	0	1195
CP075074	80756	1523239	18.86	0	76
CP075074_region	80756	1523239	18.86	0	76
CP075075	76740	22709339	295.93	0	863
CP075075_region	76740	22709339	295.93	0	863
CP075680	74407	47638845	640.25	0	1017
CP075680_region	74407	47638845	640.25	0	1017
total	28193268	1742955017	61.82	0	2702
total_region	28193268	1742955017	61.82	0	2702
