chrom	length	bases	mean	min	max
CP075068	8340845	427350209	51.24	0	3027
CP075068_region	8340845	427350209	51.24	0	3027
CP075069	8079863	411862069	50.97	0	31736
CP075069_region	8079863	411862069	50.97	0	31736
CP075070	6494557	327093159	50.36	0	1557
CP075070_region	6494557	327093159	50.36	0	1557
CP075071	3437093	176627268	51.39	0	4782
CP075071_region	3437093	176627268	51.39	0	4782
CP075072	1489275	79881266	53.64	0	943
CP075072_region	1489275	79881266	53.64	0	943
CP075073	119732	15464246	129.16	0	685
CP075073_region	119732	15464246	129.16	0	685
CP075074	80756	1252321	15.51	0	53
CP075074_region	80756	1252321	15.51	0	53
CP075075	76740	12153163	158.37	0	491
CP075075_region	76740	12153163	158.37	0	491
CP075680	74407	123634686	1661.60	0	2707
CP075680_region	74407	123634686	1661.60	0	2707
total	28193268	1575318387	55.88	0	31736
total_region	28193268	1575318387	55.88	0	31736
