chrom	length	bases	mean	min	max
CP075068	8340845	492255663	59.02	0	2054
CP075068_region	8340845	492255663	59.02	0	2054
CP075069	8079863	483389647	59.83	0	649
CP075069_region	8079863	483389647	59.83	0	649
CP075070	6494557	371007761	57.13	0	604
CP075070_region	6494557	371007761	57.13	0	604
CP075071	3437093	203675250	59.26	0	496
CP075071_region	3437093	203675250	59.26	0	496
CP075072	1489275	93312261	62.66	0	519
CP075072_region	1489275	93312261	62.66	0	519
CP075073	119732	10796515	90.17	0	1222
CP075073_region	119732	10796515	90.17	0	1222
CP075074	80756	1599430	19.81	0	65
CP075074_region	80756	1599430	19.81	0	65
CP075075	76740	8427022	109.81	0	682
CP075075_region	76740	8427022	109.81	0	682
CP075680	74407	144840461	1946.60	0	2635
CP075680_region	74407	144840461	1946.60	0	2635
total	28193268	1809304010	64.18	0	2635
total_region	28193268	1809304010	64.18	0	2635
