chrom	length	bases	mean	min	max
CP075068	8340845	495932609	59.46	0	3782
CP075068_region	8340845	495932609	59.46	0	3782
CP075069	8079863	478682652	59.24	0	4351
CP075069_region	8079863	478682652	59.24	0	4351
CP075070	6494557	385206299	59.31	0	4341
CP075070_region	6494557	385206299	59.31	0	4341
CP075071	3437093	194193311	56.50	0	1572
CP075071_region	3437093	194193311	56.50	0	1572
CP075072	1489275	92828189	62.33	0	1806
CP075072_region	1489275	92828189	62.33	0	1806
CP075073	119732	14523739	121.30	0	770
CP075073_region	119732	14523739	121.30	0	770
CP075074	80756	1530466	18.95	0	387
CP075074_region	80756	1530466	18.95	0	387
CP075075	76740	11393478	148.47	0	444
CP075075_region	76740	11393478	148.47	0	444
CP075680	74407	143988206	1935.14	8	3086
CP075680_region	74407	143988206	1935.14	8	3086
total	28193268	1818278949	64.49	0	4351
total_region	28193268	1818278949	64.49	0	4351
