chrom	length	bases	mean	min	max
GG704911	8482323	469929963	55.40	0	2220
GG704911_region	8482323	469929963	55.40	0	2220
GG704912	5260912	242122229	46.02	0	843
GG704912_region	5260912	242122229	46.02	0	843
GG704913	4323945	262993337	60.82	0	4971
GG704913_region	4323945	262993337	60.82	0	4971
GG704914	3952524	209796169	53.08	0	3145
GG704914_region	3952524	209796169	53.08	0	3145
GG704915	3469364	195536167	56.36	0	3449
GG704915_region	3469364	195536167	56.36	0	3449
GG704916	3458857	164216367	47.48	0	1179
GG704916_region	3458857	164216367	47.48	0	1179
GG704917	68094	64215735	943.05	0	1811
GG704917_region	68094	64215735	943.05	0	1811
total	29016019	1608809967	55.45	0	4971
total_region	29016019	1608809967	55.45	0	4971
