chrom	length	bases	mean	min	max
GG704911	8482323	252605015	29.78	0	766
GG704911_region	8482323	252605015	29.78	0	766
GG704912	5260912	142900518	27.16	0	412
GG704912_region	5260912	142900518	27.16	0	412
GG704913	4323945	127612040	29.51	0	1084
GG704913_region	4323945	127612040	29.51	0	1084
GG704914	3952524	112087195	28.36	0	1025
GG704914_region	3952524	112087195	28.36	0	1025
GG704915	3469364	115032751	33.16	0	1780
GG704915_region	3469364	115032751	33.16	0	1780
GG704916	3458857	97819196	28.28	0	577
GG704916_region	3458857	97819196	28.28	0	577
GG704917	68094	18676368	274.27	0	993
GG704917_region	68094	18676368	274.27	0	993
total	29016019	866733083	29.87	0	1780
total_region	29016019	866733083	29.87	0	1780
