chrom	length	bases	mean	min	max
GG704911	8482323	489947049	57.76	0	1440
GG704911_region	8482323	489947049	57.76	0	1440
GG704912	5260912	264603760	50.30	0	1050
GG704912_region	5260912	264603760	50.30	0	1050
GG704913	4323945	251871792	58.25	0	1698
GG704913_region	4323945	251871792	58.25	0	1698
GG704914	3952524	214762993	54.34	0	3006
GG704914_region	3952524	214762993	54.34	0	3006
GG704915	3469364	200633778	57.83	0	1806
GG704915_region	3469364	200633778	57.83	0	1806
GG704916	3458857	182575447	52.78	0	1447
GG704916_region	3458857	182575447	52.78	0	1447
GG704917	68094	108824838	1598.16	0	3024
GG704917_region	68094	108824838	1598.16	0	3024
total	29016019	1713219657	59.04	0	3024
total_region	29016019	1713219657	59.04	0	3024
