chrom	length	bases	mean	min	max
GG704911	8482323	333609231	39.33	0	2441
GG704911_region	8482323	333609231	39.33	0	2441
GG704912	5260912	215511472	40.96	0	570
GG704912_region	5260912	215511472	40.96	0	570
GG704913	4323945	161385434	37.32	0	2547
GG704913_region	4323945	161385434	37.32	0	2547
GG704914	3952524	155627875	39.37	0	1315
GG704914_region	3952524	155627875	39.37	0	1315
GG704915	3469364	164840451	47.51	0	868
GG704915_region	3469364	164840451	47.51	0	868
GG704916	3458857	143180952	41.40	0	700
GG704916_region	3458857	143180952	41.40	0	700
GG704917	68094	85294226	1252.60	59	1636
GG704917_region	68094	85294226	1252.60	59	1636
total	29016019	1259449641	43.41	0	2547
total_region	29016019	1259449641	43.41	0	2547
