chrom	length	bases	mean	min	max
GG704911	8482323	135840948	16.01	0	1053
GG704911_region	8482323	135840948	16.01	0	1053
GG704912	5260912	76106610	14.47	0	759
GG704912_region	5260912	76106610	14.47	0	759
GG704913	4323945	69994037	16.19	0	1955
GG704913_region	4323945	69994037	16.19	0	1955
GG704914	3952524	60945327	15.42	0	3613
GG704914_region	3952524	60945327	15.42	0	3613
GG704915	3469364	60145168	17.34	0	1455
GG704915_region	3469364	60145168	17.34	0	1455
GG704916	3458857	52308466	15.12	0	1060
GG704916_region	3458857	52308466	15.12	0	1060
GG704917	68094	12695895	186.45	0	434
GG704917_region	68094	12695895	186.45	0	434
total	29016019	468036451	16.13	0	3613
total_region	29016019	468036451	16.13	0	3613
