chrom	length	bases	mean	min	max
GG704911	8482323	525480180	61.95	0	2999
GG704911_region	8482323	525480180	61.95	0	2999
GG704912	5260912	293311583	55.75	0	1360
GG704912_region	5260912	293311583	55.75	0	1360
GG704913	4323945	280220274	64.81	0	3209
GG704913_region	4323945	280220274	64.81	0	3209
GG704914	3952524	232950049	58.94	0	1956
GG704914_region	3952524	232950049	58.94	0	1956
GG704915	3469364	227930115	65.70	0	1997
GG704915_region	3469364	227930115	65.70	0	1997
GG704916	3458857	202039765	58.41	0	1595
GG704916_region	3458857	202039765	58.41	0	1595
GG704917	68094	66888488	982.30	0	2295
GG704917_region	68094	66888488	982.30	0	2295
total	29016019	1828820454	63.03	0	3209
total_region	29016019	1828820454	63.03	0	3209
