chrom	length	bases	mean	min	max
GG704911	8482323	117626485	13.87	0	646
GG704911_region	8482323	117626485	13.87	0	646
GG704912	5260912	64882969	12.33	0	779
GG704912_region	5260912	64882969	12.33	0	779
GG704913	4323945	64901053	15.01	0	654
GG704913_region	4323945	64901053	15.01	0	654
GG704914	3952524	52261311	13.22	0	732
GG704914_region	3952524	52261311	13.22	0	732
GG704915	3469364	48812741	14.07	0	846
GG704915_region	3469364	48812741	14.07	0	846
GG704916	3458857	44677523	12.92	0	449
GG704916_region	3458857	44677523	12.92	0	449
GG704917	68094	35636021	523.34	0	1305
GG704917_region	68094	35636021	523.34	0	1305
total	29016019	428798103	14.78	0	1305
total_region	29016019	428798103	14.78	0	1305
