chrom	length	bases	mean	min	max
GG704911	8482323	63148211	7.44	0	316
GG704911_region	8482323	63148211	7.44	0	316
GG704912	5260912	34680165	6.59	0	403
GG704912_region	5260912	34680165	6.59	0	403
GG704913	4323945	32631805	7.55	0	440
GG704913_region	4323945	32631805	7.55	0	440
GG704914	3952524	27438112	6.94	0	1314
GG704914_region	3952524	27438112	6.94	0	1314
GG704915	3469364	25539846	7.36	0	388
GG704915_region	3469364	25539846	7.36	0	388
GG704916	3458857	24012811	6.94	0	538
GG704916_region	3458857	24012811	6.94	0	538
GG704917	68094	11596896	170.31	0	358
GG704917_region	68094	11596896	170.31	0	358
total	29016019	219047846	7.55	0	1314
total_region	29016019	219047846	7.55	0	1314
