chrom	length	bases	mean	min	max
GG704911	8482323	317807511	37.47	0	1844
GG704911_region	8482323	317807511	37.47	0	1844
GG704912	5260912	172462766	32.78	0	743
GG704912_region	5260912	172462766	32.78	0	743
GG704913	4323945	168798313	39.04	0	2022
GG704913_region	4323945	168798313	39.04	0	2022
GG704914	3952524	141208134	35.73	0	2298
GG704914_region	3952524	141208134	35.73	0	2298
GG704915	3469364	129070025	37.20	0	1460
GG704915_region	3469364	129070025	37.20	0	1460
GG704916	3458857	118271242	34.19	0	898
GG704916_region	3458857	118271242	34.19	0	898
GG704917	68094	99274153	1457.90	0	2681
GG704917_region	68094	99274153	1457.90	0	2681
total	29016019	1146892144	39.53	0	2681
total_region	29016019	1146892144	39.53	0	2681
