chrom	length	bases	mean	min	max
GG704911	8482323	988596842	116.55	0	951
GG704911_region	8482323	988596842	116.55	0	951
GG704912	5260912	607983835	115.57	0	1029
GG704912_region	5260912	607983835	115.57	0	1029
GG704913	4323945	496529124	114.83	0	1272
GG704913_region	4323945	496529124	114.83	0	1272
GG704914	3952524	450054032	113.86	0	4171
GG704914_region	3952524	450054032	113.86	0	4171
GG704915	3469364	469695678	135.38	0	2119
GG704915_region	3469364	469695678	135.38	0	2119
GG704916	3458857	407409585	117.79	0	1634
GG704916_region	3458857	407409585	117.79	0	1634
GG704917	68094	162218845	2382.28	90	3068
GG704917_region	68094	162218845	2382.28	90	3068
total	29016019	3582487941	123.47	0	4171
total_region	29016019	3582487941	123.47	0	4171
