chrom	length	bases	mean	min	max
GG704911	8482323	192482175	22.69	0	1134
GG704911_region	8482323	192482175	22.69	0	1134
GG704912	5260912	103126543	19.60	0	659
GG704912_region	5260912	103126543	19.60	0	659
GG704913	4323945	115177499	26.64	0	1126
GG704913_region	4323945	115177499	26.64	0	1126
GG704914	3952524	84781441	21.45	0	1687
GG704914_region	3952524	84781441	21.45	0	1687
GG704915	3469364	81691614	23.55	0	788
GG704915_region	3469364	81691614	23.55	0	788
GG704916	3458857	69318964	20.04	0	1009
GG704916_region	3458857	69318964	20.04	0	1009
GG704917	68094	9988664	146.69	0	629
GG704917_region	68094	9988664	146.69	0	629
total	29016019	656566900	22.63	0	1687
total_region	29016019	656566900	22.63	0	1687
