chrom	length	bases	mean	min	max
GG704911	8482323	181781488	21.43	0	2578
GG704911_region	8482323	181781488	21.43	0	2578
GG704912	5260912	99153335	18.85	0	1509
GG704912_region	5260912	99153335	18.85	0	1509
GG704913	4323945	95600992	22.11	0	2176
GG704913_region	4323945	95600992	22.11	0	2176
GG704914	3952524	79632709	20.15	0	5304
GG704914_region	3952524	79632709	20.15	0	5304
GG704915	3469364	81115281	23.38	0	2663
GG704915_region	3469364	81115281	23.38	0	2663
GG704916	3458857	67415684	19.49	0	1243
GG704916_region	3458857	67415684	19.49	0	1243
GG704917	68094	39698989	583.00	0	1176
GG704917_region	68094	39698989	583.00	0	1176
total	29016019	644398478	22.21	0	5304
total_region	29016019	644398478	22.21	0	5304
