chrom	length	bases	mean	min	max
GG704911	8482323	345761513	40.76	0	476
GG704911_region	8482323	345761513	40.76	0	476
GG704912	5260912	220991657	42.01	0	567
GG704912_region	5260912	220991657	42.01	0	567
GG704913	4323945	166212730	38.44	0	777
GG704913_region	4323945	166212730	38.44	0	777
GG704914	3952524	161960817	40.98	0	1984
GG704914_region	3952524	161960817	40.98	0	1984
GG704915	3469364	165718386	47.77	0	759
GG704915_region	3469364	165718386	47.77	0	759
GG704916	3458857	146894411	42.47	0	922
GG704916_region	3458857	146894411	42.47	0	922
GG704917	68094	103859730	1525.24	75	2061
GG704917_region	68094	103859730	1525.24	75	2061
total	29016019	1311399244	45.20	0	2061
total_region	29016019	1311399244	45.20	0	2061
