chrom	length	bases	mean	min	max
GG704911	8482323	275784688	32.51	0	4025
GG704911_region	8482323	275784688	32.51	0	4025
GG704912	5260912	150679705	28.64	0	2246
GG704912_region	5260912	150679705	28.64	0	2246
GG704913	4323945	144072751	33.32	0	1636
GG704913_region	4323945	144072751	33.32	0	1636
GG704914	3952524	119904475	30.34	0	9736
GG704914_region	3952524	119904475	30.34	0	9736
GG704915	3469364	112396202	32.40	0	4819
GG704915_region	3469364	112396202	32.40	0	4819
GG704916	3458857	104353674	30.17	0	2008
GG704916_region	3458857	104353674	30.17	0	2008
GG704917	68094	55999879	822.39	2	1582
GG704917_region	68094	55999879	822.39	2	1582
total	29016019	963191374	33.20	0	9736
total_region	29016019	963191374	33.20	0	9736
