chrom	length	bases	mean	min	max
GG704911	8482323	480740855	56.68	0	1153
GG704911_region	8482323	480740855	56.68	0	1153
GG704912	5260912	280909528	53.40	0	1063
GG704912_region	5260912	280909528	53.40	0	1063
GG704913	4323945	241519551	55.86	0	2674
GG704913_region	4323945	241519551	55.86	0	2674
GG704914	3952524	219207730	55.46	0	4693
GG704914_region	3952524	219207730	55.46	0	4693
GG704915	3469364	232567745	67.03	0	4416
GG704915_region	3469364	232567745	67.03	0	4416
GG704916	3458857	200970582	58.10	0	1881
GG704916_region	3458857	200970582	58.10	0	1881
GG704917	68094	34888212	512.35	0	1016
GG704917_region	68094	34888212	512.35	0	1016
total	29016019	1690804203	58.27	0	4693
total_region	29016019	1690804203	58.27	0	4693
