chrom	length	bases	mean	min	max
GG704911	8482323	133384985	15.73	0	524
GG704911_region	8482323	133384985	15.73	0	524
GG704912	5260912	74488756	14.16	0	276
GG704912_region	5260912	74488756	14.16	0	276
GG704913	4323945	71118800	16.45	0	664
GG704913_region	4323945	71118800	16.45	0	664
GG704914	3952524	61851628	15.65	0	826
GG704914_region	3952524	61851628	15.65	0	826
GG704915	3469364	61184048	17.64	0	1134
GG704915_region	3469364	61184048	17.64	0	1134
GG704916	3458857	51288202	14.83	0	425
GG704916_region	3458857	51288202	14.83	0	425
GG704917	68094	11068527	162.55	0	566
GG704917_region	68094	11068527	162.55	0	566
total	29016019	464384946	16.00	0	1134
total_region	29016019	464384946	16.00	0	1134
