chrom	length	bases	mean	min	max
GG704911	8482323	401534863	47.34	0	1448
GG704911_region	8482323	401534863	47.34	0	1448
GG704912	5260912	227645576	43.27	0	545
GG704912_region	5260912	227645576	43.27	0	545
GG704913	4323945	210069545	48.58	0	1430
GG704913_region	4323945	210069545	48.58	0	1430
GG704914	3952524	184842896	46.77	0	1663
GG704914_region	3952524	184842896	46.77	0	1663
GG704915	3469364	174752380	50.37	0	2196
GG704915_region	3469364	174752380	50.37	0	2196
GG704916	3458857	157409842	45.51	0	804
GG704916_region	3458857	157409842	45.51	0	804
GG704917	68094	28709284	421.61	0	1177
GG704917_region	68094	28709284	421.61	0	1177
total	29016019	1384964386	47.73	0	2196
total_region	29016019	1384964386	47.73	0	2196
