chrom	length	bases	mean	min	max
GG704911	8482323	65531096	7.73	0	57
GG704911_region	8482323	65531096	7.73	0	57
GG704912	5260912	40993898	7.79	0	77
GG704912_region	5260912	40993898	7.79	0	77
GG704913	4323945	33296472	7.70	0	60
GG704913_region	4323945	33296472	7.70	0	60
GG704914	3952524	27823784	7.04	0	302
GG704914_region	3952524	27823784	7.04	0	302
GG704915	3469364	29048410	8.37	0	162
GG704915_region	3469364	29048410	8.37	0	162
GG704916	3458857	26858386	7.77	0	113
GG704916_region	3458857	26858386	7.77	0	113
GG704917	68094	9267926	136.10	24	226
GG704917_region	68094	9267926	136.10	24	226
total	29016019	232819972	8.02	0	302
total_region	29016019	232819972	8.02	0	302
