chrom	length	bases	mean	min	max
GG704911	8482323	574803245	67.76	0	753
GG704911_region	8482323	574803245	67.76	0	753
GG704912	5260912	358510565	68.15	0	879
GG704912_region	5260912	358510565	68.15	0	879
GG704913	4323945	268221975	62.03	0	736
GG704913_region	4323945	268221975	62.03	0	736
GG704914	3952524	254363190	64.35	0	3634
GG704914_region	3952524	254363190	64.35	0	3634
GG704915	3469364	272746972	78.62	0	1741
GG704915_region	3469364	272746972	78.62	0	1741
GG704916	3458857	240824712	69.63	0	1357
GG704916_region	3458857	240824712	69.63	0	1357
GG704917	68094	128962398	1893.89	211	2491
GG704917_region	68094	128962398	1893.89	211	2491
total	29016019	2098433057	72.32	0	3634
total_region	29016019	2098433057	72.32	0	3634
